dog_id,dd_age_years,dd_weight_lbs,recode.sex_2,recode.sex_3,recode.sex_4,mixed.breed
86851,9,13.8,1,0,0,1
98700,11.75,71,1,0,0,0
69491,2.75,103,0,0,1,0
89635,15,6.2,1,0,0,0
100385,3.916666667,93,0,1,0,0
24588,8,30,0,0,1,0
84105,2.75,58,0,1,0,0
90514,10,20,1,0,0,1
96354,7.416666667,79,0,0,1,0
62650,4,53,1,0,0,1
71387,13.83333333,51,1,0,0,1
96132,12.41666667,20.2,0,0,1,0
37641,15,29.6,1,0,0,1
103278,1.166666667,52,1,0,0,1
93757,8.333333333,89,0,0,1,1
85200,9,52,1,0,0,1
6542,14.16666667,58,1,0,0,1
53648,11,59.7,1,0,0,0
11335,1.75,71.4,1,0,0,1
33414,13.16666667,72,0,0,1,0
25318,5,75,1,0,0,0
7989,10.25,24,0,0,1,1
32060,11.33333333,28,0,0,1,0
92,2.25,62,0,0,0,0
63132,8.083333333,85,0,0,1,1
58539,10.58333333,34,1,0,0,1
57782,10,44,0,0,1,1
32219,15.66666667,18,1,0,0,1
17492,8.166666667,19.4,1,0,0,0
92341,12.58333333,12,0,0,1,1
86295,10,89,0,0,1,1
19484,8,44,1,0,0,1
57400,4.166666667,57,1,0,0,1
49661,1.916666667,76,1,0,0,1
56854,5.916666667,14,0,0,1,0
82931,8,10,0,0,1,1
47452,2.166666667,103,1,0,0,0
5968,12.58333333,91,1,0,0,1
23281,8,40,1,0,0,1
81080,13.08333333,73,1,0,0,1
73725,1,64,1,0,0,1
98131,0.25,11.6,0,0,0,0
81462,7,85,1,0,0,0
77936,4.25,72,1,0,0,0
99834,11.83333333,15,0,0,1,1
72530,16.25,28,1,0,0,0
32719,6.583333333,75,0,0,1,1
41068,13.08333333,58,1,0,0,0
40155,10.16666667,112,1,0,0,0
89970,6.666666667,74.8,0,0,1,0
90379,12.66666667,65,1,0,0,1
67958,6.333333333,48,0,0,1,1
53620,8,15,0,0,1,1
55938,3.916666667,45,0,0,1,1
46806,11.16666667,58,1,0,0,0
89144,9.416666667,68,0,0,1,1
67420,5.416666667,65.6,0,0,1,0
26369,3,68.4,0,1,0,0
18117,8.916666667,50,1,0,0,1
10562,13,72,0,0,1,0
76064,7.666666667,30,1,0,0,1
11975,6.5,12,1,0,0,1
11958,12,75,1,0,0,1
50382,11.25,26,0,0,1,0
75912,1.916666667,46,1,0,0,1
29805,4.25,53,1,0,0,1
16321,6.666666667,65,0,0,1,0
57101,6.083333333,18,1,0,0,1
20261,9,62,1,0,0,0
28091,5.666666667,185,0,0,1,0
97118,7.333333333,61,0,0,1,1
19409,9.75,74,1,0,0,1
72446,3.166666667,15,0,0,1,1
36938,3.416666667,55,1,0,0,1
89141,9,22,0,0,1,0
76670,6.416666667,83,0,0,1,1
18891,4.333333333,58,1,0,0,1
53823,5.583333333,130,1,0,0,0
11408,4.166666667,10,1,0,0,1
17303,11.41666667,12.5,1,0,0,1
25208,8,43,1,0,0,1
27172,7.833333333,14,0,0,1,1
53166,4.416666667,61.2,1,0,0,0
90078,3.5,37,1,0,0,1
6042,7.416666667,80,0,0,1,1
19598,7.416666667,71,0,0,1,1
96725,6,16,0,0,1,0
90271,0,21.46,0,0,0,1
98240,3.166666667,75,0,0,1,1
79805,12,77,0,0,1,1
48867,12,19,0,0,1,0
95270,10.66666667,7,0,0,1,1
28369,11.41666667,8,1,0,0,0
58496,3.166666667,51,1,0,0,1
26079,5.25,101,1,0,0,0
92468,8.5,35,0,0,1,1
85250,5.916666667,83,0,0,0,0
81127,7.166666667,50,0,0,1,1
86388,3.666666667,85.6,0,0,1,1
48207,10.83333333,16,0,1,0,0
2049,3.416666667,30,1,0,0,0
68237,13.16666667,8.6,0,0,1,1
28757,9.416666667,70,1,0,0,0
93582,2.666666667,37.5,0,0,1,1
69624,6.5,105,0,0,1,0
7557,8.583333333,70,0,0,1,0
16852,13.16666667,78,0,0,1,1
33222,2,110,0,1,0,0
83989,13.41666667,23.3,1,0,0,1
45440,9,88,0,0,1,1
6273,4.416666667,11,0,0,1,0
69151,1.083333333,45,1,0,0,0
46386,10.33333333,11,0,0,1,1
68474,10.75,98,1,0,0,0
57481,1.25,49,1,0,0,0
98370,3.416666667,84,0,1,0,0
102358,0.166666667,10.86,0,0,0,0
98568,0.333333333,39,0,0,1,1
71017,10.41666667,70,0,0,1,1
21879,8.083333333,65,1,0,0,1
374,11.5,57,1,0,0,0
62360,15.25,41,0,0,1,1
96649,9.166666667,65,1,0,0,0
79278,5.666666667,52,0,0,1,0
83619,5.333333333,80,0,0,1,0
44362,12.25,45.2,1,0,0,0
9957,7.666666667,49,1,0,0,1
87042,0.666666667,9,0,1,0,0
51886,8.25,80,1,0,0,1
88157,10,80.5,0,0,1,1
99612,11.08333333,2.8,1,0,0,0
15021,14,13.8,0,0,1,1
100709,2.5,53,1,0,0,1
96200,0.583333333,66.2,0,1,0,0
72565,9.75,65,1,0,0,1
42048,4.083333333,26,1,0,0,1
48306,11.75,12,1,0,0,1
57691,5.083333333,40,0,0,1,0
11993,14.75,26,0,0,1,0
83484,3.916666667,11,1,0,0,1
74612,8.333333333,89,0,1,0,0
72346,4.333333333,54,0,0,1,1
89253,12,13.8,0,0,1,1
29746,2.166666667,128,0,0,1,1
93890,6,20,0,0,1,1
90737,7.333333333,17.8,1,0,0,1
16507,3.916666667,57,0,0,1,1
59915,3.583333333,72,0,0,1,1
25748,7,23,1,0,0,0
93275,3.583333333,75,1,0,0,0
90780,13,21,1,0,0,0
55796,8.833333333,55,0,0,1,1
89053,12.41666667,93,1,0,0,0
32185,1.5,68,1,0,0,0
83152,1,28,1,0,0,1
47337,7.583333333,58,1,0,0,1
39576,8.75,11.5,0,0,1,1
98765,2.416666667,83.5,1,0,0,0
89385,4.083333333,68,0,0,1,0
95836,5.25,77,0,0,1,1
89943,9.25,118,1,0,0,0
12394,2.5,128,0,0,1,0
47627,2.333333333,58,0,0,1,1
47509,8.583333333,62,0,0,1,0
70709,4.166666667,33.3,0,0,1,0
103071,8.5,65,1,0,0,1
99627,6,39,0,0,1,1
19945,4.416666667,10.3,0,0,1,0
48776,15.16666667,17,0,0,1,0
8911,14,13.5,1,0,0,1
3418,6.083333333,16,1,0,0,1
88417,12.58333333,40,0,0,1,1
23983,14.58333333,54,1,0,0,1
69299,4.25,59,1,0,0,1
13947,15.41666667,30,1,0,0,1
82253,0.75,55,0,1,0,1
76774,11,19.44,1,0,0,1
50364,15,42,1,0,0,1
23381,1.166666667,78,1,0,0,0
27602,6.583333333,98,0,0,1,1
80171,3.25,44,0,0,1,1
4871,9,65,1,0,0,1
89250,11.58333333,17,1,0,0,0
87225,4.333333333,33,0,0,1,0
87943,3.333333333,86,0,0,1,1
92369,13,38,1,0,0,1
67274,14.58333333,14,0,0,1,1
100386,4.5,43,1,0,0,0
69787,3.75,90,0,0,1,0
61864,2.916666667,95,0,0,1,1
7556,12,46,1,0,0,1
57844,7.833333333,23.5,0,0,1,1
94533,0.75,76,1,0,0,1
59433,13.08333333,67,1,0,0,0
46602,5.166666667,18.6,1,0,0,1
35679,8,42.5,1,0,0,0
40282,5.416666667,48,0,0,1,0
81941,3.583333333,42,1,0,0,1
86567,2.833333333,63,1,0,0,1
57719,2.416666667,72,1,0,0,0
20233,5.583333333,53,0,0,1,1
87853,11.33333333,6.6,0,0,1,1
56915,13.75,50,1,0,0,1
26909,3.75,19.6,1,0,0,0
21752,3,62,1,0,0,0
90122,9.833333333,88,1,0,0,1
84071,12.41666667,31,1,0,0,1
52463,4.25,27.8,0,0,1,0
97104,15.16666667,37.5,0,0,1,0
97007,8.416666667,55,0,0,1,0
46591,2.416666667,33,0,0,1,0
99865,3,51,0,0,1,1
38265,5.25,58,1,0,0,1
102185,5.916666667,73,0,0,0,0
62448,2.833333333,53,1,0,0,1
67929,5.666666667,75,1,0,0,0
102134,5,45,1,0,0,1
70881,7.833333333,80,0,0,1,1
99911,0.916666667,49.6,0,0,1,1
80174,2.75,85,1,0,0,0
7725,7.416666667,64,1,0,0,0
62362,13.66666667,50,0,0,1,1
80616,6.083333333,75,0,0,1,0
61098,3,19,0,0,1,1
96030,2.5,72,1,0,0,0
9594,11.25,68,1,0,0,0
27960,2.166666667,52,1,0,0,0
78933,15.33333333,35,1,0,0,1
2749,8,21,0,0,1,0
1922,10,69,0,0,1,1
58398,14.83333333,70,1,0,0,0
79987,7,10,1,0,0,0
4547,11.25,14,1,0,0,0
89985,18,55,0,0,1,1
36759,9.333333333,82,0,0,1,0
29666,12.25,65,1,0,0,1
95907,0.583333333,52,1,0,0,0
86576,8,76,1,0,0,1
25743,8.25,89,0,0,1,0
41680,7,112,0,0,1,1
86939,5,58,1,0,0,1
77085,6.333333333,33,1,0,0,0
47801,6.833333333,55,0,0,1,0
13525,8.083333333,130,0,0,1,1
44573,9,15,0,0,1,1
45651,8.333333333,6,0,0,1,0
46052,14,29,1,0,0,1
78186,3,25.3,1,0,0,1
88901,9.666666667,23,0,0,1,1
11837,9,19.5,1,0,0,1
90266,11.83333333,32,0,0,1,0
83949,1.916666667,47,1,0,0,0
22791,8,79,1,0,0,1
55260,9.666666667,43,1,0,0,1
100459,0.166666667,21,0,1,0,0
29825,5.583333333,79,1,0,0,1
20610,9.75,85,0,0,1,1
95617,0.333333333,41,0,1,0,0
38680,7.833333333,28,1,0,0,1
26300,3.333333333,99,0,0,1,1
87136,12.25,21.8,0,0,1,0
52037,11.08333333,43,0,0,1,1
5794,4.25,95,0,0,1,1
4352,12.16666667,56,0,0,1,1
100008,16,18,1,0,0,1
80535,12.83333333,109,1,0,0,1
53131,12.83333333,51,1,0,0,1
72350,3,52,0,0,1,1
86997,4.916666667,55,1,0,0,1
56642,3.5,58,1,0,0,0
95068,8.416666667,42,0,0,0,0
22689,9,23,1,0,0,1
95214,14.5,14,0,0,1,0
100636,14,50,1,0,0,1
60842,7.583333333,45,1,0,0,1
34616,3.5,102,1,0,0,0
91897,14,11.2,1,0,0,1
43822,4.25,55,0,0,1,1
100987,4,66,0,0,1,1
51265,7.833333333,97,1,0,0,0
66230,10.91666667,67.8,1,0,0,0
37238,7.25,50,0,0,1,1
81967,16,32,1,0,0,1
32829,6,65,0,0,1,1
21862,8,11.1,1,0,0,1
52756,9,94,0,0,1,0
48512,9.166666667,21.6,1,0,0,0
8753,6,48,0,0,1,1
87213,13.83333333,50.2,1,0,0,0
10233,10.58333333,85,1,0,0,0
86033,12.91666667,23,0,0,1,1
45153,9.333333333,27,1,0,0,1
37901,13.75,56,0,0,1,0
47960,14.41666667,22,1,0,0,1
56032,1,79,1,0,0,0
102964,8.083333333,76,1,0,0,1
99722,2.916666667,21.3,0,0,1,1
29253,6.333333333,122,0,0,1,0
96026,15.91666667,52,0,0,1,1
10791,12.58333333,85,0,0,1,1
88705,6,8.2,1,0,0,0
91251,1.416666667,43.5,0,0,1,1
29567,12,33,0,0,1,1
25525,6.333333333,82.5,0,0,1,1
73274,1.75,11,1,0,0,1
11283,2.5,32,1,0,0,0
35681,7,47,1,0,0,1
51279,2.75,50.5,0,0,1,1
94473,7.583333333,34,0,0,1,0
91548,14,44,1,0,0,1
38728,12,30.5,1,0,0,1
691,10.58333333,21,0,0,1,0
28678,3.083333333,62,0,0,1,1
15595,12.33333333,41,0,0,1,1
75785,12,52.6,1,0,0,1
36801,4.416666667,37,0,0,1,0
44234,5.5,78,1,0,0,1
79210,2.333333333,28.8,1,0,0,0
88186,7.166666667,27,0,0,1,1
65415,9.833333333,45,1,0,0,0
92787,10,58,0,0,1,1
87983,6.416666667,55,1,0,0,1
81669,3.916666667,77.6,1,0,0,0
83496,7.166666667,24,0,0,0,0
65727,10.41666667,55,1,0,0,0
56808,1.75,23.4,0,0,1,1
89805,14.83333333,24,0,0,0,0
10045,5,46,0,0,1,1
63244,6.75,75,1,0,0,0
87803,10.08333333,19.7,0,0,1,0
42068,2.916666667,125,1,0,0,0
373,2.416666667,5,0,0,0,1
23851,1.416666667,30,1,0,0,1
98358,10,49,1,0,0,1
6142,11,52,1,0,0,1
41056,10,14,1,0,0,1
82905,3.583333333,45.2,1,0,0,1
70120,10.83333333,75,0,0,1,1
88562,2.166666667,48,1,0,0,0
93536,8.583333333,45,0,0,1,0
100371,7,51,0,0,1,0
100271,3.416666667,63,1,0,0,1
30274,13.41666667,76,0,0,1,1
90923,13.66666667,55,1,0,0,0
9364,5.75,60,0,1,0,0
29835,8.666666667,11,0,1,0,0
8367,9.166666667,16,0,0,1,1
42763,3.833333333,40,0,0,1,1
33053,5.583333333,5,0,0,1,0
63129,3.5,46,1,0,0,0
2904,8.583333333,61,0,1,0,0
90818,2,9,0,0,1,1
29809,7.583333333,54,1,0,0,0
72272,13.66666667,44,0,0,1,0
85105,3.75,87,0,0,1,0
90788,0.5,81,0,1,0,0
39147,6,34,0,0,1,1
36944,8.75,82,0,0,1,0
1899,7.333333333,33,1,0,0,0
100712,2.916666667,23,0,0,1,1
83638,3.833333333,59.7,0,0,1,1
29088,12.75,20.3,0,0,1,0
77394,8.25,44,0,0,1,1
95458,4.416666667,76,0,0,1,1
81868,1.333333333,33,1,0,0,1
72232,10.5,8,1,0,0,1
3500,6.75,11,1,0,0,0
88894,6.666666667,75,1,0,0,0
3208,2.916666667,89,0,1,0,0
1346,8.75,55,1,0,0,0
37767,12.16666667,84,1,0,0,1
41854,10.16666667,27,0,0,1,0
42322,7.833333333,95,0,0,1,0
93920,0.583333333,61,0,1,0,0
30523,7.333333333,25,0,0,1,1
67421,7.833333333,105,0,0,1,1
87364,8,15,1,0,0,1
86860,7,10,0,0,1,0
63572,7,42,1,0,0,1
102457,11.91666667,48,0,0,1,0
4200,9.416666667,10.5,1,0,0,1
93710,0.5,52,0,1,0,1
42429,3.583333333,60,0,0,1,1
23814,2.25,37,1,0,0,0
79200,12.16666667,47.5,0,0,1,1
18745,8.166666667,74,0,0,1,1
37806,7.25,11,0,0,1,0
49576,1.833333333,60,1,0,0,0
100016,11.5,50,1,0,0,0
77466,4,52,0,0,1,1
55275,12,102,0,0,1,1
86558,10.41666667,7.8,1,0,0,0
98317,1.083333333,100,0,1,0,1
23639,6,63,1,0,0,1
57799,4.833333333,81,1,0,0,0
24257,7.25,6,0,1,0,0
88117,13,48,1,0,0,1
91170,1.833333333,155,0,1,0,0
80278,12.33333333,37,1,0,0,0
90655,1.416666667,60,1,0,0,1
89355,6.833333333,102,0,0,1,1
91708,8.916666667,45,0,0,1,1
78637,4.916666667,86,0,0,1,0
90405,9.916666667,81,0,0,1,0
78907,9,68,1,0,0,1
66787,11,50,1,0,0,1
63586,3,12.5,1,0,0,1
92616,10,115,1,0,0,0
3795,6,65,1,0,0,1
60167,4,85,0,0,1,0
81928,1.416666667,44.1,0,0,1,1
62255,9.416666667,73.1,0,0,1,0
66091,7.5,13,0,0,1,1
3759,5.333333333,38,1,0,0,0
47330,10.91666667,9,0,0,1,0
46489,14,55.2,1,0,0,0
4120,10.75,87.4,0,0,1,0
60152,2.25,67,0,0,1,0
59215,6.166666667,13,0,0,1,0
74707,13,79,1,0,0,0
86671,6.416666667,60,0,0,1,1
94282,0.75,62,1,0,0,1
51330,7.75,67,1,0,0,1
52551,7.416666667,75,0,0,1,1
97494,3.5,48,0,0,1,0
8922,4.25,62,0,1,0,0
95362,3,52,0,0,1,0
45226,15.33333333,18,0,0,1,0
27705,11,77,0,0,1,1
3505,10.41666667,93.5,0,0,1,0
50118,3.333333333,72,1,0,0,0
68504,6.75,155,1,0,0,0
67995,14.58333333,21,0,1,0,0
92308,1.166666667,73,0,1,0,0
35309,8,70,1,0,0,0
99055,0.583333333,55,1,0,0,0
78789,13.58333333,76,0,0,1,0
67235,3.083333333,65,1,0,0,1
40620,11.5,75,1,0,0,0
60183,4.416666667,68,0,0,1,0
51676,10.83333333,43,1,0,0,1
61584,6,68.3,1,0,0,1
71420,2.416666667,73,1,0,0,0
90206,14.16666667,20,1,0,0,1
52788,10,64,1,0,0,1
6886,4.25,24,0,0,1,0
468,4.583333333,70,0,0,1,0
82946,2.166666667,135,0,0,1,0
61725,10.75,91.9,1,0,0,0
41515,7.166666667,102,0,0,1,0
4608,7,49,0,0,1,1
80837,6,14,1,0,0,0
28941,5.666666667,54,1,0,0,0
102258,0.5,55,0,1,0,1
56523,14,48.6,1,0,0,1
60915,12.33333333,46,0,0,1,1
44553,9.333333333,90,0,0,1,1
69937,4.5,66,0,0,1,1
3954,14.08333333,58,1,0,0,1
76486,4,63,1,0,0,1
29742,14.25,32,1,0,0,1
12507,9.666666667,42,1,0,0,1
63084,12.58333333,12,1,0,0,0
33196,5.5,40,0,0,1,1
75573,6,62,1,0,0,1
56800,3.166666667,65,0,0,1,1
84134,2.333333333,29,0,0,1,0
89746,5.583333333,90,0,0,1,0
46200,17.16666667,14,0,0,1,0
82802,11.58333333,4,1,0,0,0
65562,4.333333333,12,0,0,1,0
89506,0.916666667,40,1,0,0,1
100276,2,68,0,0,1,1
22907,6,40,1,0,0,1
30605,13,13.5,0,0,1,0
5315,10.66666667,77,1,0,0,0
40735,7.75,76,1,0,0,0
57170,4.666666667,56,1,0,0,1
6217,1.666666667,68,0,0,0,0
26449,2.416666667,46,0,0,1,0
16792,1.333333333,55,0,0,1,0
37625,10.08333333,76,0,0,1,0
6102,8,96,1,0,0,0
4873,4,56,0,0,1,1
103283,2.25,39,1,0,0,1
70516,11.75,82,1,0,0,0
99230,4,53,0,0,1,1
12848,14.66666667,56,0,0,1,1
36674,2.5,34,1,0,0,1
5717,7.25,68,1,0,0,1
30752,3.583333333,18,0,0,1,0
26648,15.16666667,17,0,0,1,0
97937,7.25,133,0,0,1,1
80286,2,47,0,0,1,1
97184,12.91666667,33,0,0,1,1
41192,11.16666667,58,1,0,0,0
100006,9.166666667,64,1,0,0,0
88351,15,17.5,0,0,1,1
29686,14.08333333,58,1,0,0,1
102436,7.583333333,46,1,0,0,1
87914,15,10.5,0,0,1,1
65416,11.91666667,17.5,1,0,0,0
182,4.833333333,50,0,0,1,0
76634,5.083333333,60,0,0,1,1
70511,1.5,61,0,0,1,1
50542,5,85,0,0,1,1
89041,9,52,1,0,0,1
35410,15.16666667,61,1,0,0,1
66386,1.583333333,51,0,0,1,1
85167,2,12,1,0,0,1
8251,14.33333333,6,0,0,1,0
27376,1,65,1,0,0,1
40791,10.75,42.5,0,0,1,0
72206,6.833333333,11.5,1,0,0,1
55574,9.583333333,76,0,0,1,0
87037,8,21.5,1,0,0,1
83426,10.25,70.6,0,0,1,1
21728,6.166666667,62,0,0,1,0
91627,1.666666667,24,1,0,0,1
96543,9.5,11,0,0,1,1
15372,12.66666667,85,1,0,0,0
24877,6.166666667,61,0,0,1,1
68115,10.83333333,22,1,0,0,1
2499,9.583333333,45,1,0,0,1
82936,11,44,0,0,1,1
66699,5.083333333,45,1,0,0,0
1537,12.08333333,4.5,1,0,0,0
94686,2.916666667,25,0,0,1,1
14055,9,59,1,0,0,1
52266,2.083333333,78,0,1,0,0
76221,8.916666667,20,0,0,1,0
20711,4.166666667,115,0,0,1,1
65524,8.916666667,85,0,0,1,1
10853,8.666666667,85,0,0,1,0
62893,15.66666667,80,0,0,1,1
99011,2.75,78,0,0,1,0
12228,14,68,0,0,1,1
36598,1.916666667,85,1,0,0,0
89990,13.58333333,57.6,1,0,0,1
21423,7.833333333,59,0,0,1,0
85631,10.83333333,88,1,0,0,0
69867,10,22,0,0,1,1
83203,0.583333333,13,0,0,1,0
56932,8.166666667,78,0,0,1,0
1421,9.333333333,21,0,0,1,1
99507,3.166666667,56,1,0,0,0
76868,5.583333333,21.5,1,0,0,1
98139,12.91666667,30,0,0,1,1
78453,4.833333333,92,0,0,1,0
62172,10.75,84,0,0,1,0
50303,13.16666667,10,1,0,0,1
26552,2.333333333,22,1,0,0,1
92831,13.25,50,1,0,0,1
2627,2,38,1,0,0,1
62048,1.916666667,40,1,0,0,1
3520,10.08333333,54,1,0,0,1
15292,8.416666667,65,1,0,0,1
41754,9.416666667,63,0,0,1,1
75197,13.16666667,90,1,0,0,1
69239,8,38,0,0,1,0
34419,5,62,0,0,1,0
29045,1.5,65,0,0,0,0
40818,13.75,112,0,0,1,0
40037,16.25,52,0,0,1,1
42341,8.25,23,0,0,1,1
7438,7.666666667,17.5,0,0,1,0
45735,12.25,27,0,0,1,0
78083,4.5,7.3,1,0,0,0
29076,2,25,1,0,0,1
15902,1.333333333,55,1,0,0,1
88255,7.583333333,28,0,0,1,1
62570,10,55,0,0,1,1
10745,15,16.9,0,0,1,0
25186,2,89,0,0,0,0
91362,5,56,1,0,0,1
64792,11.75,45,0,0,1,1
60796,11,66,0,0,1,1
39672,12.66666667,56,1,0,0,1
46247,2.583333333,61,1,0,0,1
16840,12.66666667,15,1,0,0,0
57281,5.416666667,68,1,0,0,1
9396,17,55,1,0,0,1
71230,6.583333333,19,1,0,0,0
85742,9,14,0,0,1,0
89011,15.41666667,7,0,0,1,0
70692,9.833333333,50,1,0,0,1
70324,9.25,90,0,0,1,0
5636,10.16666667,6.8,0,0,1,0
71375,9.75,58,0,0,1,1
46641,7.166666667,55,1,0,0,1
66396,1.75,20,1,0,0,1
81480,7.5,58,0,0,1,0
4225,13,27,1,0,0,1
70706,9,11,0,0,1,0
73469,10.58333333,74,1,0,0,0
21612,15.33333333,12.2,0,0,1,0
70474,10.58333333,78,0,0,1,0
561,9.916666667,67,1,0,0,0
12200,10,33,1,0,0,1
42074,12,19,0,0,1,0
87134,5,90,0,0,1,0
30546,10.75,25,1,0,0,1
73411,7,47,1,0,0,1
87322,8.5,17,1,0,0,0
55552,4,59,0,0,1,1
76018,10.91666667,21,1,0,0,0
60340,4.833333333,105,0,0,1,0
49415,12.58333333,16,0,0,1,1
50262,13.16666667,28,0,0,1,0
8197,10,7,0,1,0,0
85710,13.33333333,12.5,1,0,0,0
85151,16,18.5,1,0,0,1
6440,12,12,1,0,0,1
61063,9.416666667,48,1,0,0,0
28662,5.583333333,66,1,0,0,0
17417,3,96,0,0,1,1
61221,3.166666667,10.4,1,0,0,1
51813,8,10.5,1,0,0,1
26080,9,41.5,1,0,0,1
93875,4.833333333,53,0,0,0,0
85514,12,64,1,0,0,1
48033,11,53,1,0,0,1
73126,17.16666667,7,1,0,0,1
77860,10.08333333,73,0,0,1,0
14989,9.833333333,11,0,0,1,0
35279,14.41666667,36,1,0,0,0
83635,0.416666667,36,0,0,0,1
87720,3.833333333,44.4,1,0,0,1
68803,7.25,20.3,0,0,1,0
34552,9.25,85,1,0,0,1
64255,3.083333333,97,0,0,1,0
43007,14,5.5,0,0,1,0
5540,8.333333333,17,1,0,0,1
71340,6,62,0,0,1,1
94573,0.333333333,7,0,1,0,0
91933,13,61,1,0,0,1
85345,10.83333333,5,1,0,0,0
8876,14.16666667,54,1,0,0,1
82836,0.5,25,0,1,0,1
14549,1.25,95,0,1,0,0
12747,6.666666667,0.6,1,0,0,0
45984,8,55,0,0,1,1
65786,12.41666667,56,1,0,0,1
88136,5.416666667,37,0,0,0,0
49440,14.83333333,26.6,1,0,0,1
1846,8.5,54.5,0,0,1,1
66132,4.25,53,1,0,0,1
95043,0.833333333,52,0,0,0,0
38702,7.333333333,14,1,0,0,1
98917,15.91666667,23,1,0,0,0
89808,10.66666667,40,0,1,0,0
43618,10.83333333,11.2,1,0,0,1
88900,10.08333333,22.3,1,0,0,1
26274,15,22,1,0,0,1
50850,3.583333333,80,0,0,1,0
60674,6.5,28,1,0,0,1
60717,4.083333333,48,1,0,0,1
30065,10.75,75,0,0,1,1
82226,6,14,1,0,0,1
16037,11.41666667,63,0,1,0,0
34567,13.41666667,16.6,0,0,1,0
65440,11.08333333,55,0,0,1,1
12966,9,43,0,0,1,1
56388,3.25,70,1,0,0,0
88436,14.33333333,7,1,0,0,1
51442,13,12,1,0,0,1
75524,12.5,68,0,0,1,0
3906,2.666666667,105,0,0,1,0
88572,14.08333333,95,1,0,0,0
99095,12,91,0,0,1,1
84096,0.416666667,11.5,1,0,0,1
80247,4.5,68,1,0,0,0
85535,11,65,1,0,0,1
9679,16,14,0,0,1,0
68798,5.583333333,18.5,0,0,1,0
89658,0.666666667,45,0,1,0,1
88684,15.41666667,44,1,0,0,1
8820,7.166666667,83,0,0,1,1
98885,4.583333333,40.2,1,0,0,1
99933,10,70,1,0,0,0
40135,2.75,165,0,0,1,0
60479,13.41666667,27,0,0,1,0
12472,10,11,0,0,1,1
59921,3.416666667,38,1,0,0,1
14040,5.75,88,0,0,1,1
17770,6,59,1,0,0,0
5333,2.416666667,84,0,0,1,1
29249,8.833333333,57,1,0,0,0
76441,12,58,1,0,0,0
47739,3.833333333,29,0,0,1,1
25468,13.5,55,1,0,0,1
66390,14.41666667,22,0,0,1,1
17853,7,20,0,0,1,1
61462,3,53,1,0,0,1
59601,8.416666667,12.6,0,0,1,0
9062,14.41666667,42,1,0,0,1
40199,7.583333333,80,0,0,1,1
13856,11.25,9.5,1,0,0,1
95005,11.91666667,17,0,1,0,0
27207,3,62,1,0,0,1
7403,11.41666667,44.6,1,0,0,0
103270,7.916666667,10,1,0,0,0
67717,3,52,1,0,0,1
71271,15.5,30,1,0,0,1
69455,1.583333333,72,0,0,0,0
47011,6.666666667,105,0,0,1,0
70651,4.333333333,48,1,0,0,1
2982,6,74,0,0,1,1
87236,4.75,21.6,1,0,0,0
22442,5.916666667,75,0,0,1,1
100573,10.66666667,64.4,1,0,0,1
65267,7,30,1,0,0,1
72884,10.66666667,44,1,0,0,0
82181,7.333333333,40,0,0,1,1
100004,3.166666667,25,0,1,0,1
41292,7.083333333,8.5,0,0,1,0
10688,1.333333333,75,0,0,1,1
64296,11.16666667,39.2,1,0,0,1
84097,1.333333333,87,1,0,0,0
44445,11.83333333,16,0,0,1,0
45479,4,51,1,0,0,1
75610,13.33333333,34,1,0,0,1
30589,11,20,0,0,1,1
84787,6.166666667,77.8,0,0,1,1
88374,11,71,1,0,0,0
1353,2.833333333,20,0,0,1,1
97859,1.916666667,39,0,0,0,0
31019,15.91666667,12,0,0,1,0
88175,9,16.1,1,0,0,0
60146,2.166666667,32,1,0,0,1
50527,13.25,63,0,0,1,1
90991,8.166666667,56,0,0,1,1
72590,13.08333333,68.7,0,1,0,0
44045,3.5,40,0,0,1,1
91555,12.91666667,17,0,0,1,0
103593,3.5,55,0,0,1,1
69430,1.416666667,52,1,0,0,1
55730,1.583333333,48,1,0,0,0
34357,5.666666667,50,1,0,0,1
6556,10,21,0,0,1,1
54297,7.583333333,32,1,0,0,1
50999,9.166666667,65,0,0,1,1
82311,0.833333333,73,0,1,0,0
65130,1.166666667,106,0,0,0,0
38884,1.75,17,0,0,1,0
16567,12.25,66,0,0,1,0
96094,11.83333333,112,1,0,0,0
33684,12,65,1,0,0,0
56747,14.08333333,19,1,0,0,1
10326,13.16666667,75,1,0,0,1
51306,1.333333333,51,0,0,1,0
40355,10,16,1,0,0,1
53905,8.666666667,95,1,0,0,0
11287,11,76,0,0,1,1
73399,2.25,20,0,0,1,1
88096,3.416666667,31,0,0,0,0
43646,2.583333333,102,0,0,1,0
88275,11.08333333,78,1,0,0,0
98337,6.666666667,75,0,0,1,1
47862,14.25,49.5,0,0,1,0
22567,3.833333333,21.6,0,0,1,1
51768,9,17,1,0,0,1
39767,1.833333333,94,0,0,1,1
62829,12,52,0,0,1,1
69257,3.333333333,12.9,1,0,0,0
101882,5,70.9,1,0,0,1
74305,4.5,4.8,1,0,0,1
77719,1.833333333,48,0,1,0,0
75351,8.5,61,0,0,1,1
96705,11.08333333,69,0,0,1,1
82341,10,55,0,0,1,1
89262,4,55,1,0,0,1
10393,1.416666667,35,1,0,0,1
13175,3,52,0,0,1,1
56182,2.25,43.2,1,0,0,1
82207,4.5,68,0,1,0,0
19480,13.5,16.4,0,0,1,0
